filename,energy_value,energy_normalization
31945.png,104.7638521,0.424928427
31946.png,115.513491,0.669887039
31947.png,113.901497,0.633153543
31948.png,110.5047826,0.55575053
31949.png,110.3827631,0.552969997
31950.png,117.1409545,0.706973047
31951.png,96.32568788,0.232642806
31952.png,104.6523829,0.42238831
31953.png,113.6725912,0.627937326
31954.png,113.0045164,0.612713496
31955.png,106.216038,0.458020277
31956.png,109.9726238,0.543623901
31957.png,112.7053805,0.605896903
31958.png,104.9622417,0.429449253
31959.png,103.3642921,0.393035795
31960.png,129.5518569,0.989787888
31961.png,106.3898063,0.461980042
31962.png,97.61610916,0.262048427
31963.png,114.9166845,0.656287243
31964.png,119.705691,0.76541727
31965.png,106.634748,0.467561679
31966.png,99.92495107,0.314661423
31967.png,110.890192,0.56453309
31968.png,118.862552,0.746204145
31969.png,105.7644429,0.447729503
31970.png,103.4005732,0.393862555
31971.png,114.391018,0.644308558
31972.png,117.4113775,0.713135342
31973.png,100.1788798,0.320447853
31974.png,102.2240549,0.367052511
31975.png,131.5726499,1
31976.png,120.0479487,0.773216506
31977.png,106.4884308,0.464227459
31978.png,114.6046751,0.649177294
31979.png,127.7837214,0.949496301
31980.png,98.07236632,0.272445439
31981.png,109.4300561,0.531260078
31982.png,102.0842094,0.363865766
31983.png,104.8802146,0.427580051
31984.png,105.1423708,0.433553965
31985.png,113.0700559,0.614206985
31986.png,104.1597769,0.411162995
31987.png,100.3672686,0.324740784
31988.png,109.3739636,0.529981864
31989.png,98.53877886,0.283073867
31990.png,105.4571373,0.440726742
31991.png,123.4565407,0.850890182
31992.png,106.4368201,0.463051375
31993.png,97.42425395,0.257676505
31994.png,98.40324134,0.27998529
31995.png,116.0435486,0.681965786
31996.png,112.9946,0.612487525
31997.png,106.947129,0.474680096
31998.png,103.1686321,0.388577171
31999.png,98.9123913,0.291587603
32000.png,114.2668158,0.641478287
32001.png,102.9176976,0.382858973
32002.png,105.29966,0.43713821
32003.png,128.333027,0.962013664
32004.png,115.1809061,0.662308223
32005.png,120.7641709,0.7895375
32006.png,110.7798779,0.562019295
32007.png,115.6951869,0.674027455
32008.png,120.005025,0.772238377
32009.png,99.93883185,0.314977733
32010.png,109.7126283,0.537699224
32011.png,113.423862,0.622269382
32012.png,103.1979956,0.389246295
32013.png,119.4209455,0.7589286
32014.png,127.7328021,0.948335972
32015.png,107.8332815,0.494873397
32016.png,108.8279692,0.517539955
32017.png,111.8952185,0.587435245
32018.png,115.2432213,0.663728237
32019.png,113.6430015,0.627263048
32020.png,126.0469683,0.909919843
32021.png,115.4374157,0.668153464
32022.png,101.3698476,0.347587166
32023.png,115.4372843,0.66815047
32024.png,118.6615715,0.741624279
32025.png,110.6925986,0.560030408
32026.png,111.0643746,0.568502296
32027.png,106.5444737,0.465504543
32028.png,117.4451207,0.713904269
32029.png,118.8516224,0.745955085
32030.png,110.834155,0.563256141
32031.png,110.0792839,0.54605443
32032.png,119.5921413,0.762829743
32033.png,113.7473762,0.629641498
32034.png,102.7223684,0.378407887
32035.png,105.0366548,0.431144949
32036.png,94.80582111,0.19800867
32037.png,104.5831246,0.420810079
32038.png,102.8342644,0.380957729
32039.png,109.2034213,0.526095612
32040.png,107.0368377,0.476724343
32041.png,117.5474502,0.716236114
32042.png,103.7564638,0.401972452
32043.png,105.1821924,0.434461404
32044.png,117.314696,0.710932201
32045.png,129.0747285,0.978915271
32046.png,108.088024,0.50067837
32047.png,106.2546508,0.458900171
32048.png,117.1240511,0.706587859
32049.png,123.9101628,0.861227146
32050.png,107.5426669,0.488250983
32051.png,114.34452,0.64324898
32052.png,117.609715,0.71765498
32053.png,115.6571447,0.673160564
32054.png,109.3547973,0.52954511
32055.png,124.1105338,0.865793123
32056.png,136.0537676,1
32057.png,108.3876496,0.507506122
32058.png,133.1894281,1
32059.png,107.2974618,0.482663345
32060.png,104.13144,0.410517265
32061.png,97.20918566,0.252775612
32062.png,123.7504397,0.857587438
32063.png,119.3491977,0.757293639
32064.png,118.3771003,0.735141859
32065.png,105.2425441,0.435836675
32066.png,99.90085454,0.314112321
32067.png,108.6333558,0.51310518
32068.png,116.6316501,0.695367216
32069.png,136.7208219,1
32070.png,100.4778628,0.327260961
32071.png,119.8255267,0.76814804
32072.png,122.5788657,0.830890063
32073.png,108.7803901,0.516455741
32074.png,112.017371,0.590218809
32075.png,120.3758498,0.780688589
32076.png,103.8917527,0.405055363
32077.png,106.9480714,0.474701571
32078.png,113.545939,0.625051225
32079.png,120.5003154,0.783524863
32080.png,98.64207175,0.285427665
32081.png,101.1077628,0.341614879
32082.png,99.43170383,0.303421496
32083.png,103.1042421,0.387109877
32084.png,116.018695,0.681399432
32085.png,129.9930715,0.999842116
32086.png,103.3228746,0.392091989
32087.png,118.9731583,0.748724598
32088.png,116.1267487,0.683861718
32089.png,118.3006465,0.73339966
32090.png,106.0573835,0.45440492
32091.png,109.960664,0.543351366
32092.png,102.6183117,0.376036683
32093.png,104.4591106,0.417984096
32094.png,100.8411884,0.335540285
32095.png,104.2688169,0.413647757
32096.png,122.8037991,0.836015759
32097.png,112.0136,0.590132877
32098.png,113.1127157,0.6151791
32099.png,106.5237162,0.465031529
32100.png,101.4466806,0.349338007
32101.png,115.0718739,0.659823639
32102.png,97.68488654,0.263615699
32103.png,104.0017441,0.407561805
32104.png,106.1274033,0.456000504
32105.png,108.435422,0.508594741
32106.png,118.50024,0.737947919
32107.png,107.5732266,0.488947366
32108.png,102.0784373,0.363734234
32109.png,103.8660539,0.404469749
32110.png,98.49738589,0.28213062
32111.png,101.3189367,0.346427028
32112.png,116.0408704,0.681904756
32113.png,116.8422407,0.700166073
32114.png,102.3935125,0.370914046
32115.png,112.1832413,0.593998597
32116.png,109.6599577,0.536498987
32117.png,107.1727528,0.479821524
32118.png,99.29169437,0.300231014
32119.png,102.3275524,0.369410972
32120.png,111.5116204,0.57869396
32121.png,122.6913478,0.833453262
32122.png,114.0982173,0.637636329
32123.png,100.6453094,0.33107667
32124.png,108.6154966,0.512698212
32125.png,113.0872707,0.614599269
32126.png,119.4347267,0.75924264
32127.png,101.1136373,0.341748745
32128.png,105.1066568,0.432740128
32129.png,114.4601417,0.645883722
32130.png,107.8587499,0.495453761
32131.png,126.793561,0.926932909
32132.png,114.8570237,0.654927716
32133.png,97.27729963,0.254327766
32134.png,99.99812159,0.316328804
32135.png,98.58142288,0.284045622
32136.png,99.52592298,0.305568525
32137.png,97.64900122,0.262797958
32138.png,106.8147568,0.47166365
32139.png,107.011322,0.476142902
32140.png,95.71023064,0.218618005
32141.png,95.92295965,0.223465591
32142.png,98.34614155,0.278684123
32143.png,108.4800815,0.509612425
32144.png,108.6730597,0.514009937
32145.png,126.3170672,0.916074753
32146.png,109.1506529,0.524893146
32147.png,105.0478978,0.431401151
32148.png,116.6983886,0.696888027
32149.png,119.2349785,0.754690856
32150.png,113.2574978,0.618478339
32151.png,124.0162867,0.863645457
32152.png,98.82985586,0.289706817
32153.png,120.3325791,0.779702553
32154.png,105.4119404,0.439696813
32155.png,104.7859904,0.425432906
32156.png,121.1560389,0.798467237
32157.png,113.0103546,0.612846535
32158.png,114.9426919,0.65687989
32159.png,126.6738495,0.92420497
32160.png,114.8468597,0.654696103
32161.png,106.9422933,0.474569902
32162.png,103.3619643,0.39298275
32163.png,98.55420133,0.283425308
32164.png,132.6247825,1
32165.png,114.549485,0.647919643
32166.png,116.9379352,0.702346722
32167.png,109.618157,0.535546449
32168.png,108.0726896,0.500328936
32169.png,106.9970154,0.475816888
32170.png,109.8778006,0.541463107
32171.png,112.32713,0.597277477
32172.png,96.910463,0.245968435
32173.png,117.5402871,0.716072884
32174.png,111.784217,0.584905786
32175.png,112.5750828,0.60292773
32176.png,106.9815772,0.475465089
32177.png,121.3465163,0.802807762
32178.png,128.0196357,0.954872225
32179.png,103.8210244,0.403443634
32180.png,91.73297098,0.127985751
32181.png,117.1726087,0.707694371
32182.png,103.8356028,0.403775841
32183.png,102.1622928,0.3656451
32184.png,109.1294157,0.524409201
32185.png,108.466581,0.50930478
32186.png,118.2352602,0.731909662
32187.png,104.8613349,0.427149827
32188.png,102.065536,0.363440244
32189.png,112.8710169,0.609671361
32190.png,108.9027077,0.519243067
32191.png,95.89667382,0.2228666
32192.png,118.9137825,0.747371566
32193.png,115.2936971,0.66487846
32194.png,107.3312341,0.483432935
32195.png,101.0638347,0.340613862
32196.png,131.3949923,1
32197.png,106.3679909,0.461482921
32198.png,120.7607161,0.789458774
32199.png,97.04923817,0.24913079
32200.png,99.48881962,0.304723028
32201.png,123.3970898,0.849535437
32202.png,106.8613939,0.472726398
32203.png,105.8281262,0.449180693
32204.png,103.7270078,0.40130122
32205.png,106.9181646,0.474020067
32206.png,117.8292869,0.722658499
32207.png,110.4055007,0.553488132
32208.png,100.5939496,0.329906303
32209.png,105.5630487,0.44314021
32210.png,94.97650684,0.201898191
32211.png,117.5201018,0.715612909
32212.png,100.5304513,0.328459328
32213.png,114.7546334,0.652594485
32214.png,100.1674628,0.320187686
32215.png,120.2300852,0.777366962
32216.png,106.6114426,0.467030604
32217.png,111.9947702,0.589703791
32218.png,95.95062888,0.224096107
32219.png,107.19679,0.480369275
32220.png,101.9734071,0.361340846
32221.png,112.1084687,0.592294708
32222.png,108.1174564,0.501349064
32223.png,106.3667049,0.461453616
32224.png,109.5518336,0.534035097
32225.png,110.5529792,0.556848815
32226.png,101.4739204,0.349958737
32227.png,111.5727357,0.580086632
32228.png,102.3470043,0.369854235
32229.png,113.719175,0.62899886
32230.png,115.0112299,0.658441707
32231.png,95.11438622,0.205040133
32232.png,103.2112317,0.389547914
32233.png,117.0923232,0.705864856
32234.png,111.5980185,0.580662766
32235.png,126.5095485,0.920460942
32236.png,111.9553939,0.588806499
32237.png,104.4270413,0.417253313
32238.png,107.97853,0.498183263
32239.png,121.4514982,0.805200049
32240.png,103.7039766,0.400776394
32241.png,106.0832353,0.454994021
32242.png,117.0400904,0.704674595
32243.png,106.6846956,0.468699865
32244.png,115.2986769,0.664991938
32245.png,104.522478,0.419428088
32246.png,98.09942233,0.27306198
32247.png,111.182901,0.57120323
32248.png,107.2497691,0.481576542
32249.png,101.6005091,0.352843391
32250.png,106.3555818,0.461200148
32251.png,110.2569087,0.550102075
32252.png,95.69148742,0.218190891
32253.png,100.238326,0.32180249
32254.png,120.8649841,0.791834793
32255.png,119.6021545,0.76305792
32256.png,105.5406427,0.442629631
32257.png,116.0570583,0.68227364
32258.png,102.379905,0.370603963
32259.png,111.8729582,0.586927986
32260.png,102.7568602,0.379193872
32261.png,113.1226299,0.615405021
32262.png,106.1092077,0.45558587
32263.png,102.3184329,0.369203161
32264.png,114.001634,0.635435426
32265.png,105.2642917,0.436332251
32266.png,112.8670726,0.60958148
32267.png,104.7053153,0.423594513
32268.png,102.5428809,0.374317795
32269.png,113.4383137,0.622598701
32270.png,92.09884282,0.136323097
32271.png,110.6742659,0.55961265
32272.png,93.52837574,0.16889874
32273.png,114.9266688,0.656514761
32274.png,111.6502127,0.581852148
32275.png,106.7922539,0.471150862
32276.png,103.4608829,0.395236869
32277.png,124.6385986,0.87782646
32278.png,115.3548688,0.666272417
32279.png,95.26361125,0.208440615
32280.png,106.0225985,0.453612253
32281.png,110.3150592,0.551427186
32282.png,114.0912077,0.637476597
32283.png,116.257541,0.686842162
32284.png,126.1255338,0.911710164
32285.png,127.0308612,0.932340414
32286.png,103.1371636,0.387860079
32287.png,96.99279194,0.247844515
32288.png,119.8528553,0.768770793
32289.png,112.9963059,0.612526399
32290.png,99.04939863,0.294709673
32291.png,111.6907608,0.582776142
32292.png,100.3909477,0.325280374
32293.png,98.22338053,0.275886692
32294.png,104.2786038,0.413870777
32295.png,118.5549379,0.739194354
32296.png,99.10056154,0.295875553
32297.png,104.3885731,0.416376714
32298.png,113.6584304,0.627614636
32299.png,109.6283758,0.535779311
32300.png,96.74816982,0.242270161
32301.png,114.3567391,0.643527424
32302.png,114.2592205,0.641305208
32303.png,108.7599948,0.515990981
32304.png,103.3397779,0.392477175
32305.png,121.8516463,0.814318469
32306.png,100.6341696,0.33082282
32307.png,106.5574239,0.465799647
32308.png,111.5493768,0.579554338
32309.png,117.2513069,0.709487715
32310.png,108.2737001,0.504909485
32311.png,103.4752612,0.395564516
32312.png,116.172776,0.68491057
32313.png,100.2431228,0.321911797
32314.png,101.1331678,0.342193798
32315.png,116.9498745,0.70261879
32316.png,107.2292595,0.481109177
32317.png,100.2870697,0.322913242
32318.png,112.3419005,0.597614062
32319.png,103.2904258,0.391352559
32320.png,106.1546002,0.456620257
32321.png,105.9673019,0.452352175
32322.png,100.9196455,0.337328135
32323.png,100.1341695,0.319429012
32324.png,118.6129324,0.74051591
32325.png,112.8718961,0.609691396
32326.png,120.0712862,0.773748312
32327.png,102.6625201,0.377044087
32328.png,98.61014465,0.284700123
32329.png,104.5013317,0.418946214
32330.png,104.8212712,0.426236871
32331.png,109.5653927,0.534344076
32332.png,104.7052481,0.423592982
32333.png,99.46307389,0.304136344
32334.png,109.5541756,0.534088465
32335.png,113.1798469,0.61670886
32336.png,115.8359822,0.677235843
32337.png,123.242716,0.846017627
32338.png,113.527253,0.624625416
32339.png,109.5338377,0.533625013
32340.png,112.6633108,0.604938235
32341.png,110.6474331,0.559001194
32342.png,107.2453365,0.481475533
32343.png,104.4563352,0.417920851
32344.png,104.0520234,0.40870755
32345.png,107.974691,0.498095781
32346.png,101.655749,0.354102176
32347.png,121.1136779,0.797501931
32348.png,96.1709097,0.229115781
32349.png,103.6547072,0.399653662
32350.png,111.4797838,0.57796848
32351.png,91.70046661,0.127245054
32352.png,100.7152998,0.332671584
32353.png,105.2987245,0.437116892
32354.png,97.08581692,0.249964333
32355.png,103.1989541,0.389268137
32356.png,120.1297004,0.775079432
32357.png,118.5451983,0.738972411
32358.png,105.2497872,0.436001728
32359.png,108.3639059,0.50696506
32360.png,117.0831628,0.705656112
32361.png,98.6779787,0.286245899
32362.png,102.2868035,0.368482402
32363.png,109.362055,0.529710495
32364.png,110.1740867,0.54821476
32365.png,108.7710095,0.516241979
32366.png,107.3754923,0.484441473
32367.png,94.3723921,0.188131858
32368.png,104.7285973,0.424125054
32369.png,106.7705134,0.470655448
32370.png,113.3791356,0.621250174
32371.png,122.8715943,0.837560649
32372.png,101.5143215,0.350879381
32373.png,109.3521688,0.529485213
32374.png,103.8917718,0.405055799
32375.png,121.0737796,0.796592744
32376.png,101.0982659,0.341398467
32377.png,97.38873788,0.256867178
32378.png,98.32361004,0.278170683
32379.png,122.2708687,0.823871547
32380.png,95.85459963,0.221907829
32381.png,107.6626308,0.490984674
32382.png,111.0447862,0.568055923
32383.png,115.4555116,0.668565827
32384.png,116.696301,0.696840455
32385.png,122.4905362,0.828877245
32386.png,109.7652687,0.538898773
32387.png,98.82408147,0.289575232
32388.png,111.9640092,0.589002821
32389.png,111.0478143,0.568124926
32390.png,107.8222577,0.49462219
32391.png,109.0308425,0.522162953
32392.png,115.8482591,0.677515605
32393.png,105.4457249,0.440466681
32394.png,105.7752494,0.447975757
32395.png,115.1621344,0.66188046
32396.png,102.7792969,0.379705151
32397.png,100.4333573,0.326246787
32398.png,115.5945339,0.671733813
32399.png,105.9521555,0.452007025
32400.png,98.77674076,0.288496451
32401.png,118.7489019,0.74361433
32402.png,106.0648243,0.454574478
32403.png,133.8680213,1
32404.png,106.4602045,0.463584249
32405.png,111.5708857,0.580044475
32406.png,116.7662569,0.698434583
32407.png,101.8535669,0.358609974
32408.png,112.8097034,0.608274173
32409.png,111.9314723,0.588261383
32410.png,109.1658379,0.525239176
32411.png,107.7220611,0.492338949
32412.png,104.566398,0.420428919
32413.png,97.6273271,0.262304057
32414.png,103.1738334,0.388695696
32415.png,108.8512667,0.518070849
32416.png,104.8261199,0.426347362
32417.png,127.389834,0.940520547
32418.png,100.4871762,0.327473192
32419.png,106.5569656,0.465789204
32420.png,102.0882592,0.363958051
32421.png,107.810564,0.494355719
32422.png,104.1366079,0.410635029
32423.png,108.5146606,0.5104004
32424.png,105.1784217,0.434375479
32425.png,112.6327569,0.604241985
32426.png,101.2378836,0.344580021
32427.png,100.2175678,0.32132946
32428.png,111.4462506,0.577204338
32429.png,116.496887,0.692296286
32430.png,107.5903639,0.489337884
32431.png,120.4798922,0.783059467
32432.png,106.7572731,0.470353733
32433.png,101.6577861,0.354148597
32434.png,103.6796098,0.400221133
32435.png,104.9462348,0.429084494
32436.png,112.6081604,0.603681489
32437.png,104.4446806,0.41765527
32438.png,109.7105136,0.537651035
32439.png,112.4000808,0.598939852
32440.png,107.8858393,0.496071063
32441.png,113.032965,0.613361772
32442.png,105.4132992,0.439727776
32443.png,104.8245319,0.426311175
32444.png,130.1575099,1
32445.png,98.28283837,0.277241594
32446.png,96.00429588,0.22531905
32447.png,100.7720553,0.333964906
32448.png,115.3023567,0.665075792
32449.png,119.9732421,0.771514121
32450.png,99.12108907,0.296343327
32451.png,111.1363791,0.570143106
32452.png,105.6844534,0.445906733
32453.png,101.2731047,0.345382626
32454.png,112.5405256,0.602140254
32455.png,105.8735331,0.450215408
32456.png,110.3569531,0.552381848
32457.png,105.8287893,0.449195804
32458.png,98.79403028,0.288890438
32459.png,113.3840218,0.621361519
32460.png,107.8717397,0.495749767
32461.png,110.2823828,0.550682569
32462.png,117.63115,0.718143432
32463.png,103.4008138,0.393868038
32464.png,112.2874599,0.59637349
32465.png,99.51569136,0.305335371
32466.png,118.7636455,0.743950302
32467.png,118.1523253,0.730019774
32468.png,112.4413457,0.59988018
32469.png,112.3105582,0.596899845
32470.png,103.1247618,0.387577472
32471.png,109.0439218,0.522460999
32472.png,109.5411778,0.533792277
32473.png,113.6735421,0.627958995
32474.png,106.5454062,0.465525793
32475.png,100.4915436,0.327572714
32476.png,109.0322347,0.522194678
32477.png,101.4664409,0.349788297
32478.png,116.9307974,0.702184068
32479.png,114.9583946,0.657237717
32480.png,106.7475805,0.470132862
32481.png,102.9469808,0.383526267
32482.png,102.6866695,0.377594394
32483.png,97.95227494,0.269708843
32484.png,115.8952907,0.678587342
32485.png,110.8077406,0.562654219
32486.png,127.2136427,0.936505568
32487.png,114.8657285,0.655126077
32488.png,98.45785553,0.281229817
32489.png,117.3039071,0.710686348
32490.png,104.8929925,0.427871229
32491.png,103.7999925,0.402964368
32492.png,121.5139838,0.806623947
32493.png,112.1220846,0.592604982
32494.png,100.9627406,0.338310169
32495.png,111.4985975,0.578397199
32496.png,97.53629899,0.260229744
32497.png,98.94016694,0.292220543
32498.png,109.0818272,0.523324773
32499.png,116.9622664,0.702901172
32500.png,103.1617629,0.388420638
32501.png,114.890208,0.655683907
32502.png,97.7071241,0.26412244
32503.png,101.7968177,0.357316795
32504.png,105.7370038,0.447104231
32505.png,103.602019,0.398453024
32506.png,105.9188873,0.451248922
32507.png,114.7466649,0.652412902
32508.png,107.4697508,0.4865894
32509.png,101.1191509,0.341874387
32510.png,101.821018,0.357868262
32511.png,100.3757937,0.32493505
32512.png,106.1063339,0.455520383
32513.png,93.78878798,0.174832913
32514.png,116.502677,0.692428226
32515.png,108.2765942,0.504975435
32516.png,106.0316744,0.453819071
32517.png,104.1460078,0.41084923
32518.png,114.8137556,0.653941739
32519.png,117.4399733,0.713786972
32520.png,107.9939934,0.498535637
32521.png,104.910407,0.428268063
32522.png,114.3875251,0.644228963
32523.png,108.1000029,0.500951341
32524.png,104.6024583,0.421250648
32525.png,106.9248848,0.474173204
32526.png,132.049736,1
32527.png,106.0083179,0.453286832
32528.png,102.1107173,0.364469818
32529.png,94.46671297,0.190281205
32530.png,96.73877864,0.242056159
32531.png,108.549833,0.511201895
32532.png,113.6047696,0.626391834
32533.png,119.6348882,0.763803843
32534.png,102.3510073,0.369945453
32535.png,100.904997,0.33699433
32536.png,103.5329647,0.396879441
32537.png,113.1992337,0.617150639
32538.png,100.389946,0.325257547
32539.png,102.6233664,0.376151867
32540.png,98.63253477,0.28521034
32541.png,95.75847609,0.219717403
32542.png,115.0413156,0.659127288
32543.png,119.8429542,0.768545171
32544.png,111.7953742,0.585160032
32545.png,114.7802444,0.653178099
32546.png,115.1417492,0.66141593
32547.png,110.917172,0.5651479
32548.png,113.783955,0.630475042
32549.png,115.4342809,0.66808203
32550.png,117.6551155,0.718689549
32551.png,108.871118,0.518523213
32552.png,121.6508243,0.809742215
32553.png,111.6932354,0.582832532
32554.png,116.2720021,0.687171696
32555.png,100.7909332,0.334395089
32556.png,118.4107872,0.735909503
32557.png,111.5374563,0.579282698
32558.png,112.8481495,0.609150268
32559.png,120.2850234,0.778618873
32560.png,119.580099,0.762555328
32561.png,119.9186788,0.770270754
32562.png,104.1872348,0.411788695
32563.png,114.3674611,0.643771753
32564.png,108.0373728,0.49952415
32565.png,110.2490233,0.549922386
32566.png,105.9093032,0.451030524
32567.png,108.5617637,0.511473767
32568.png,111.8900558,0.587317599
32569.png,107.595955,0.489465292
32570.png,119.295978,0.756080889
32571.png,102.512677,0.37362952
32572.png,97.85805819,0.267561868
32573.png,117.5229776,0.715678442
32574.png,122.4923632,0.828918878
32575.png,112.7870865,0.607758788
32576.png,112.7672016,0.607305659
32577.png,105.531158,0.442413497
32578.png,104.1116318,0.410065883
32579.png,111.5850314,0.580366821
32580.png,115.4579722,0.668621898
32581.png,119.3869103,0.758153019
32582.png,119.2764262,0.75563535
32583.png,115.5705338,0.671186908
32584.png,114.2686684,0.641520503
32585.png,96.72559764,0.241755795
32586.png,107.0091685,0.476093828
32587.png,107.353294,0.483935627
32588.png,101.6166533,0.353211279
32589.png,118.9023203,0.747110369
32590.png,108.5004865,0.510077406
32591.png,116.7545445,0.698167686
32592.png,104.7256701,0.42405835
32593.png,92.54141227,0.146408198
32594.png,129.2185606,0.982192861
32595.png,114.3086973,0.642432666
32596.png,110.1949418,0.548689998
32597.png,108.9075857,0.519354225
32598.png,96.37475735,0.233760982
32599.png,108.3589094,0.506851202
32600.png,106.5238848,0.465035371
32601.png,119.0361815,0.750160747
32602.png,97.78082483,0.265801904
32603.png,106.927986,0.474243873
32604.png,102.3946239,0.370939372
32605.png,97.98928103,0.270552123
32606.png,119.6919232,0.765103535
32607.png,113.1711413,0.61651048
32608.png,112.9056343,0.610460209
32609.png,106.2669614,0.4591807
32610.png,103.0901105,0.386787851
32611.png,111.7427141,0.583960034
32612.png,109.5267878,0.533464363
32613.png,111.7077141,0.583162467
32614.png,103.66353,0.399854713
32615.png,129.7602352,0.994536333
32616.png,122.0033376,0.817775152
32617.png,118.2656423,0.732601997
32618.png,104.4879897,0.418642181
32619.png,101.0656225,0.340654602
32620.png,101.6450634,0.353858677
32621.png,117.4701448,0.714474508
32622.png,107.8206095,0.494584632
32623.png,103.8762875,0.404702948
32624.png,114.3089782,0.642439067
32625.png,115.8718817,0.678053907
32626.png,108.6642243,0.5138086
32627.png,99.76536005,0.311024725
32628.png,111.6712277,0.582331029
32629.png,106.47,0.463807465
32630.png,121.2957876,0.801651776
32631.png,106.8095291,0.471544523
32632.png,108.9013547,0.519212235
32633.png,103.9299913,0.40592673
32634.png,107.2647932,0.481918905
32635.png,107.8690851,0.495689275
32636.png,116.945226,0.702512862
32637.png,101.6177811,0.353236979
32638.png,100.1178868,0.319057968
32639.png,119.2251648,0.754467225
32640.png,110.8682125,0.56403223
32641.png,120.722097,0.788578737
32642.png,110.3007139,0.551100291
32643.png,104.7813184,0.425326442
32644.png,110.6050046,0.55803435
32645.png,106.9031141,0.473677102
32646.png,103.855528,0.404229889
32647.png,110.2249177,0.549373077
32648.png,108.7220717,0.515126804
32649.png,108.0143756,0.499000099
32650.png,119.0228402,0.74985673
32651.png,101.7775187,0.356877017
32652.png,100.8728912,0.336262716
32653.png,106.181404,0.457231051
32654.png,116.3606149,0.68919097
32655.png,100.6260225,0.330637167
32656.png,104.5404964,0.419838684
32657.png,100.1967651,0.320855416
32658.png,110.8285551,0.563128532
32659.png,107.9155935,0.496749091
32660.png,106.7642491,0.4705127
32661.png,111.2557994,0.57286441
32662.png,108.1129864,0.501247204
32663.png,103.2867969,0.391269865
32664.png,109.3446999,0.529315014
32665.png,97.07233552,0.249657124
32666.png,113.0018347,0.612652387
32667.png,111.1863965,0.571282884
32668.png,101.5928262,0.352668316
32669.png,118.8683878,0.746337129
32670.png,101.6864708,0.354802253
32671.png,116.989785,0.703528255
32672.png,115.0862652,0.660151582
32673.png,103.6682303,0.399961821
32674.png,98.22461373,0.275914794
32675.png,111.0934213,0.569164201
32676.png,124.2963768,0.870028042
32677.png,110.4512873,0.5545315
32678.png,123.0795497,0.842299457
32679.png,114.1696787,0.639264764
32680.png,111.6599133,0.582073201
32681.png,102.2873204,0.368494181
32682.png,101.0851627,0.341099877
32683.png,108.2957993,0.505413073
32684.png,100.8294204,0.33527212
32685.png,119.55879,0.762069747
32686.png,122.0668742,0.819222999
32687.png,113.5538396,0.625231261
32688.png,120.1703762,0.776006337
32689.png,107.2697776,0.482032488
32690.png,119.2310864,0.754602164
32691.png,114.5502389,0.647936823
32692.png,118.9849498,0.748993298
32693.png,120.2897458,0.778726485
32694.png,109.5479124,0.533945742
32695.png,113.5320589,0.624734931
32696.png,107.0576402,0.477198383
32697.png,108.2443765,0.50424127
32698.png,111.5029706,0.578496852
32699.png,111.0823903,0.568912831
32700.png,113.371478,0.621075675
32701.png,114.3586633,0.643571272
32702.png,97.09467294,0.25016614
32703.png,114.3420494,0.643192681
32704.png,100.8353875,0.335408096
32705.png,101.7136401,0.355421376
32706.png,120.59116,0.785594995
32707.png,109.9143674,0.542296377
32708.png,103.9590819,0.406589635
32709.png,103.8982126,0.405202569
32710.png,113.6025406,0.62634104
32711.png,120.8444036,0.791365812
32712.png,113.3500587,0.620587581
32713.png,111.3979418,0.576103496
32714.png,105.7321948,0.446994646
32715.png,110.1234728,0.54706139
32716.png,117.4714293,0.714503779
32717.png,117.4709696,0.714493304
32718.png,107.3140887,0.483042232
32719.png,113.0161229,0.612977981
32720.png,115.9632609,0.680136221
32721.png,130.9981579,1
32722.png,109.69786,0.53736269
32723.png,114.4408583,0.6454443
32724.png,114.8193529,0.654069288
32725.png,103.514576,0.396460407
32726.png,98.80401528,0.289117972
32727.png,118.1589689,0.730171165
32728.png,120.0776946,0.773894344
32729.png,98.57357275,0.283866737
32730.png,104.5879146,0.420919231
32731.png,107.441268,0.485940345
32732.png,110.4072709,0.553528471
32733.png,101.2904689,0.345778315
32734.png,108.9338724,0.519953236
32735.png,109.3791659,0.530100412
32736.png,108.9390764,0.520071823
32737.png,109.0436636,0.522455115
32738.png,102.6002683,0.375625517
32739.png,95.82202495,0.22116553
32740.png,124.5666547,0.87618703
32741.png,102.4407465,0.371990396
32742.png,126.7867583,0.926777892
32743.png,106.4410375,0.463147479
32744.png,103.2549167,0.390543391
32745.png,119.7286836,0.765941216
32746.png,114.2064055,0.64010168
32747.png,113.3717492,0.621081855
32748.png,114.9098015,0.656130396
32749.png,106.5110199,0.464742211
32750.png,101.8864803,0.359359992
32751.png,111.2613401,0.572990669
32752.png,105.1212491,0.433072652
32753.png,104.6505321,0.422346135
32754.png,104.3911966,0.416436498
32755.png,104.7641171,0.424934466
32756.png,111.2846067,0.57352086
32757.png,109.2841811,0.527935935
32758.png,112.7378885,0.606637683
32759.png,120.7876927,0.790073506
32760.png,103.2716236,0.390924101
32761.png,114.6372941,0.649920603
32762.png,121.7948021,0.813023125
32763.png,100.7915668,0.334409527
32764.png,120.276363,0.778421523
32765.png,101.1497908,0.342572597
32766.png,115.4923117,0.669404413
32767.png,103.3624864,0.392994648
32768.png,112.1370239,0.592945413
32769.png,109.7566405,0.538702157
32770.png,88.92102399,0.063908191
32771.png,103.2525531,0.39048953
32772.png,108.0306071,0.499369976
32773.png,98.21893305,0.275785344
32774.png,97.05800493,0.249330564
